batchId,itemId,listingIdOrSlug,title,currentSourceUrl,currentVerdict,recommendedAction,targetFit,whyNeedsReview
001,cmn2113to006qsb11m64ge9a7,cmn2113to006qsb11m64ge9a7,University of Pittsburgh — Postdoctoral Research,https://www.postdoc.pitt.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,MAYBE_TARGET_MANUAL_REVIEW,Source URL is a generic institution homepage; Target fit ambiguous; needs human read; Recommended action: better source URL needed
001,cmn21144u007esb11pfjw2mj2,cmn21144u007esb11pfjw2mj2,Yale School of Medicine — Postdoctoral Research,https://postdocs.yale.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,MAYBE_TARGET_MANUAL_REVIEW,Source URL is a generic institution homepage; Target fit ambiguous; needs human read; Recommended action: better source URL needed
001,cmn21153a009ssb11aleu4i2b,cmn21153a009ssb11aleu4i2b,Abington Hospital — Jefferson Health,https://www.jeffersonhealth.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn21156y009wsb11c201596e,cmn21156y009wsb11c201596e,Advocate Christ Medical Center,https://www.advocatehealth.com/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn21121g002ksb11m3qkwjbv,cmn21121g002ksb11m3qkwjbv,Advocate Christ Medical Center,https://www.advocatehealth.com/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn2115m900awsb11prycio5n,cmn2115m900awsb11prycio5n,Banner University Medical Center — Tucson,https://www.bannerhealth.com/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn2113bb005isb111uzkdkk6,cmn2113bb005isb111uzkdkk6,Banner University Medical Center / University of Arizona,https://medicine.arizona.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn2115dj00aesb115q0wh0yc,cmn2115dj00aesb115q0wh0yc,Baptist Health South Florida,https://baptisthealth.net/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn2112y0004osb11wjh4xkrv,cmn2112y0004osb11wjh4xkrv,Barnes-Jewish Hospital (WashU),https://gme.wustl.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn2112d0003asb11odo3emfn,cmn2112d0003asb11odo3emfn,Baylor College of Medicine,https://www.bcm.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn21159u00a4sb11kzzrh8a0,cmn21159u00a4sb11kzzrh8a0,Beaumont Hospital — Royal Oak,https://www.beaumont.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn2111te0024sb11mt47ybof,cmn2111te0024sb11mt47ybof,Beth Israel Deaconess Medical Center,https://www.ecfmg.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn2111u40026sb11bnhgpkdb,cmn2111u40026sb11bnhgpkdb,Boston Medical Center,https://www.bmc.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn2111j4001csb113odjp4jt,cmn2111j4001csb113odjp4jt,Brookdale University Hospital,https://www.ecfmg.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
001,cmn2115ok00b2sb11uo7vd4v7,cmn2115ok00b2sb11uo7vd4v7,Brooklyn USCE — Clinical Rotations,https://brooklynusce.com/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,Source URL is a generic institution homepage; Recommended action: better source URL needed
