id,title,sourceUrl,contentVerdict,contentReason,sourceHttpStatus,sourceFinalUrl,recommendedAction,uscehubScreenshot,sourceScreenshot,jsonSidecar,note,targetFit,targetFitReason,matchRelevance,manualReviewNeeded,excludeFromCurrentWedge,futureLaneCandidate
cmn21151v009osb11livoez3d,"Newark Beth Israel Medical Center","https://www.rwjbh.org/newark-beth-israel-medical-center/",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://www.rwjbh.org/newark-beth-israel-medical-center/",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21151v009osb11livoez3d-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21151v009osb11livoez3d-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21151v009osb11livoez3d-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2114z5009gsb11laxdyyfc,"St. John's Episcopal Hospital","https://www.ehs.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://ehs.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114z5009gsb11laxdyyfc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2114z5009gsb11laxdyyfc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114z5009gsb11laxdyyfc-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2115bd00a8sb115h6bhehv,"UT Southwestern Medical Center","https://www.utsouthwestern.edu/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://www.utsouthwestern.edu/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115bd00a8sb115h6bhehv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115bd00a8sb115h6bhehv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115bd00a8sb115h6bhehv-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn21136u0056sb11aydkbtjz,"Indiana University Health","https://medicine.iu.edu/gme",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://medicine.iu.edu/gme",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21136u0056sb11aydkbtjz-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21136u0056sb11aydkbtjz-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21136u0056sb11aydkbtjz-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2115f200aisb110lqohi4y,"Ochsner Health System","https://www.ochsner.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://www.ochsner.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115f200aisb110lqohi4y-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115f200aisb110lqohi4y-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115f200aisb110lqohi4y-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2115dj00aesb115q0wh0yc,"Baptist Health South Florida","https://baptisthealth.net/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://baptisthealth.net/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115dj00aesb115q0wh0yc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115dj00aesb115q0wh0yc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115dj00aesb115q0wh0yc-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn21150f009ksb11e35rot4t,"Richmond University Medical Center","https://www.rumcsi.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://rumcsi.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21150f009ksb11e35rot4t-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21150f009ksb11e35rot4t-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21150f009ksb11e35rot4t-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2114zu009isb116spgam3g,"Wyckoff Heights Medical Center","https://www.wyckoffhospital.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://whmcny.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114zu009isb116spgam3g-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2114zu009isb116spgam3g-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114zu009isb116spgam3g-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2114x0009asb11vqhrdugf,"Jamaica Hospital Medical Center","https://www.jamaicahospital.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://jamaicahospital.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114x0009asb11vqhrdugf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2114x0009asb11vqhrdugf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114x0009asb11vqhrdugf-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo34f4bp001d1nxxvqahi0gb,"UNC Chapel Hill Visiting Student Program","https://www.med.unc.edu/ome/studentaffairs/visiting-student-program/program-requirements/",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://www.med.unc.edu/md/student-affairs/",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4bp001d1nxxvqahi0gb-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4bp001d1nxxvqahi0gb-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4bp001d1nxxvqahi0gb-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmn211516009msb111n1uwpre,"Jersey City Medical Center","https://www.rwjbh.org/jersey-city-medical-center/",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://www.rwjbh.org/jersey-city-medical-center/",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211516009msb111n1uwpre-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn211516009msb111n1uwpre-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211516009msb111n1uwpre-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn21153a009ssb11aleu4i2b,"Abington Hospital — Jefferson Health","https://www.jeffersonhealth.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://www.jeffersonhealth.org/home",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21153a009ssb11aleu4i2b-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21153a009ssb11aleu4i2b-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21153a009ssb11aleu4i2b-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo34f3zf000x1nxxc704757w,"Henry Ford Health Visiting Medical Student Electives","https://www.henryford.com/hcp/med-ed/ugme/students/visiting-students",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",403,"https://www.henryford.com/hcp/med-ed/ugme/students/visiting-students",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3zf000x1nxxc704757w-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3zf000x1nxxc704757w-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3zf000x1nxxc704757w-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo3386pc002v1ny92dflv0b9,"Texas Tech HSC Internal Medicine IMG Observership","https://www.ttuhsc.edu/medicine/internal/observership/observership.aspx",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://www.ttuhsc.edu/medicine/internal/observership/observership.aspx",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386pc002v1ny92dflv0b9-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386pc002v1ny92dflv0b9-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386pc002v1ny92dflv0b9-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo3385yw001v1ny9ibvbnki5,"University of Kentucky Neurology Observership","https://medicine.uky.edu/departments/neurology/observerships-and-shadowing",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://medicine.uky.edu/departments/neurology/observerships-and-shadowing",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385yw001v1ny9ibvbnki5-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3385yw001v1ny9ibvbnki5-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385yw001v1ny9ibvbnki5-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmo3386ez002h1ny9yiriql6d,"CHOP International Observership Program","https://www.chop.edu/services/international-observership-program",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://www.chop.edu/services/international-observership-program",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386ez002h1ny9yiriql6d-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386ez002h1ny9yiriql6d-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386ez002h1ny9yiriql6d-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmo34f4uc00211nxxekoi2e8e,"Cedars-Sinai Pre-Med Volunteer Shadowing Program","https://www.cedars-sinai.org/volunteer-services/pre-med.html",PATH_HINTS_PROGRAM,"path_keywords:volunteer",200,"https://www.cedars-sinai.org/volunteer-services/pre-med.html",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4uc00211nxxekoi2e8e-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4uc00211nxxekoi2e8e-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4uc00211nxxekoi2e8e-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmo34f4sq001z1nxxbwazydug,"OU Health College of Medicine Visiting Student Program","https://medicine.ouhsc.edu/current-learners/md-program-okc/vslo-and-visiting-students",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://medicine.ouhsc.edu/current-learners/md-program-okc/vslo-and-visiting-students",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4sq001z1nxxbwazydug-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4sq001z1nxxbwazydug-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4sq001z1nxxbwazydug-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f4pf001v1nxx6b1x1i60,"UTHSC Memphis Visiting Medicine Students Program","https://www.uthsc.edu/medicine/visiting-students.php",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://www.uthsc.edu/medicine/visiting-students.php",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4pf001v1nxx6b1x1i60-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4pf001v1nxx6b1x1i60-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4pf001v1nxx6b1x1i60-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo34f4nt001t1nxxd5adsmg1,"U Utah Spencer Fox Eccles Visiting Student Program","https://medicine.utah.edu/students/visiting",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://medicine.utah.edu/students/visiting",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4nt001t1nxxd5adsmg1-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4nt001t1nxxd5adsmg1-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4nt001t1nxxd5adsmg1-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f4m9001r1nxxaili4bwg,"UC San Diego Visiting Senior Medical Student Program","https://medschool.ucsd.edu/education/md-combined/curriculum/visiting-4th-year-students/index.html",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://medschool.ucsd.edu/education/md-combined/curriculum/visiting-4th-year-students/index.html",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4m9001r1nxxaili4bwg-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4m9001r1nxxaili4bwg-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4m9001r1nxxaili4bwg-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo34f4kr001p1nxxwzkgvggk,"UNM School of Medicine Visiting Student Program","https://hsc.unm.edu/medicine/education/md/student-affairs/visiting-medical-students/",PATH_HINTS_PROGRAM,"path_keywords:visiting medical student",200,"https://hsc.unm.edu/medicine/education/md/student-affairs/visiting-medical-students/",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4kr001p1nxxwzkgvggk-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4kr001p1nxxwzkgvggk-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4kr001p1nxxwzkgvggk-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f4hx001l1nxx2oizozk4,"OHSU Visiting Student Rotations","https://www.ohsu.edu/school-of-medicine/md-program/visiting-students",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://www.ohsu.edu/school-of-medicine/md-program/visiting-students",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4hx001l1nxx2oizozk4-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4hx001l1nxx2oizozk4-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4hx001l1nxx2oizozk4-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f4gh001j1nxx3hlp2elt,"CU Anschutz Extern Visiting Student Program","https://medschool.cuanschutz.edu/education/current-students/support-for-students/extern-visiting-student",PATH_HINTS_PROGRAM,"path_keywords:visiting student",200,"https://medschool.cuanschutz.edu/education/current-students/support-for-students/extern-visiting-student",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4gh001j1nxx3hlp2elt-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4gh001j1nxx3hlp2elt-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4gh001j1nxx3hlp2elt-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f4a9001b1nxx7z6m9qck,"Wake Forest Visiting Medical Student Program","https://school.wakehealth.edu/education-and-training/md-program/visiting-medical-students",PATH_HINTS_PROGRAM,"path_keywords:visiting medical student",200,"https://school.wakehealth.edu/education-and-training/md-program/visiting-medical-students",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4a9001b1nxx7z6m9qck-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4a9001b1nxx7z6m9qck-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4a9001b1nxx7z6m9qck-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f48p00191nxxa638xyp8,"Stanford Visiting Clerkship Program","https://med.stanford.edu/visiting-clerkships/visitingclerkships.html",PATH_HINTS_PROGRAM,"path_keywords:clerkship",200,"https://med.stanford.edu/visiting-clerkships/visitingclerkships.html",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f48p00191nxxa638xyp8-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f48p00191nxxa638xyp8-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f48p00191nxxa638xyp8-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f47700171nxxp8wwl771,"UAB Heersink Visiting Student VSLO Program","https://www.uab.edu/medicine/home/current-students/scheduling/away-electives",PATH_HINTS_PROGRAM,"path_keywords:elective",200,"https://www.uab.edu/medicine/home/current-students/scheduling/away-electives",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f47700171nxxp8wwl771-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f47700171nxxp8wwl771-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f47700171nxxp8wwl771-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f45p00151nxxoycjv68y,"Duke Visiting Student Electives","https://medschool.duke.edu/education/health-professions-education-programs/student-services/office-registrar/visiting-students",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://medschool.duke.edu/education/health-professions-education-programs/student-services/office-registrar/visiting-students",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f45p00151nxxoycjv68y-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f45p00151nxxoycjv68y-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f45p00151nxxoycjv68y-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f44700131nxxskn5dalj,"Vanderbilt Visiting Medical Student Program","https://medschool.vanderbilt.edu/md-admissions/visiting-students/",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://medschool.vanderbilt.edu/md/visiting-students/",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f44700131nxxskn5dalj-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f44700131nxxskn5dalj-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f44700131nxxskn5dalj-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f411000z1nxxrwp250gf,"NIH Medical Student Summer Opportunities to Advance Research (M-SOAR)","https://www.training.nih.gov/research-training/grads/summer-internship-program-sip/m-soar/",DEEP_PATH_NO_HINT,"no_keyword_match",403,"https://www.training.nih.gov/research-training/grads/summer-internship-program-sip/m-soar/",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f411000z1nxxrwp250gf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f411000z1nxxrwp250gf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f411000z1nxxrwp250gf-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo34f3xw000v1nxxpufo9qjo,"University of Iowa Carver College of Medicine Visiting Students","https://md.medicine.uiowa.edu/student-and-program-resources/visiting-students",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://md.medicine.uiowa.edu/student-and-program-resources/visiting-students",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3xw000v1nxxpufo9qjo-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3xw000v1nxxpufo9qjo-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3xw000v1nxxpufo9qjo-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f3ut000r1nxxih2be7f5,"Washington University St. Louis Visiting Medical Student Electives","https://md.wustl.edu/academics/visiting-students/",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://md.wustl.edu/curriculum/visiting-students/",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3ut000r1nxxih2be7f5-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3ut000r1nxxih2be7f5-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3ut000r1nxxih2be7f5-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f3rq000n1nxxjk4wylyd,"Northwestern Feinberg Visiting Students Program","https://www.feinberg.northwestern.edu/md-education/visiting-students/index.html",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://www.feinberg.northwestern.edu/md-education/visiting-students/index.html",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3rq000n1nxxjk4wylyd-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3rq000n1nxxjk4wylyd-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3rq000n1nxxjk4wylyd-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f3q3000l1nxxv4eup51y,"University of Pittsburgh Visiting Medical Student Program","https://www.medstudentaffairs.pitt.edu/visiting-students",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://www.medstudentaffairs.pitt.edu/visiting-students",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3q3000l1nxxv4eup51y-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3q3000l1nxxv4eup51y-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3q3000l1nxxv4eup51y-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo34f3og000j1nxxkiw66iml,"University of Michigan Visiting Medical Student Program","https://medschool.umich.edu/programs-admissions/visiting-md-students",DEEP_PATH_NO_HINT,"no_keyword_match",403,"https://medschool.umich.edu/programs-admissions/visiting-md-students",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3og000j1nxxkiw66iml-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3og000j1nxxkiw66iml-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3og000j1nxxkiw66iml-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
